Line	File Name	Source Function Name	Binary Address	Binary Function Name	Matching Rule \ Information
0563	lapi	lua_lessthan	0x1404CCB20	sub_1404CCB20	Single called (xref) option
0564	lapi	lua_tonumber	0x1404CCB70	sub_1404CCB70	Single called (xref) option
0565	lapi	lua_tointeger	0x1404CCBB0	sub_1404CCBB0	Single called (xref) option
0566	lapi	lua_toboolean	0x1404CCBE0	sub_1404CCBE0	Single called (xref) option
0567	lapi	lua_tolstring	0x1404CCC10	sub_1404CCC10	Score-based Matching
0568	lapi	lua_objlen	0x1404CCCC0	sub_1404CCCC0	Single called (xref) option
0569	lapi	lua_tocfunction	0x1404CCD40	sub_1404CCD40	Single called (xref) option
0570	lapi	lua_touserdata	0x1404CCD70	sub_1404CCD70	Single called (xref) option
0571	lapi	lua_tothread	0x1404CCDB0	sub_1404CCDB0	Single called (xref) option
0572	lapi	lua_topointer	0x1404CCDD0	sub_1404CCDD0	Single called (xref) option
0573	lapi	lua_pushnil	0x1404CCE40	sub_1404CCE40	Single called (xref) option
0574	lapi	lua_pushnumber	0x1404CCE60	sub_1404CCE60	Single called (xref) option
0575	lapi	lua_pushinteger	0x1404CCE80	sub_1404CCE80	Single called (xref) option
0576	lapi	lua_pushlstring	0x1404CCEA0	sub_1404CCEA0	Single called (xref) option
0577	lapi	lua_pushstring	0x1404CCF10	sub_1404CCF10	Single caller (xref) option
0578	lapi	lua_pushvfstring	0x1404CCF60	sub_1404CCF60	Neighbour matching
0579	lapi	lua_pushfstring	0x1404CCFC0	sub_1404CCFC0	Single called (xref) option
0580	lapi	lua_pushcclosure	0x1404CD010	sub_1404CD010	Single called (xref) option
